# EntrezGeneId,ABAGeneSymbol
330953,Hcn4
330959,Snapc5
330962,Ostb
330998,B230218L05Rik
331000,LOC331000
331003,4933400C23
331004,Slc9a9
331011,E330023G01
331026,Gmppb
331046,Tgm4
331195,A430089I19Rik
331374,Dgkk
331392,LOC331392
331401,Thoc2
331416,Gm773
331424,C230004F18Rik
331461,Il1rapl1
331474,Rgag4
331480,LOC331480
331493,B130007I08
331532,Tceal5
331535,Serpina7
331537,E230019M04Rik
331578,AW822252
331595,LOC331595
331623,AK122525
332110,Mapk15
332175,Zdhhc23
332221,Zfp206
332300,LOC332300
332309,Gm851
332359,Tigd3
332396,Kcnk18
332397,Nanos1
332427,Gm776
332578,Lcn10
332579,Card9
332713,BC051628
332937,Tcfap2e
332942,Gm853
333048,Gm854
333088,Crim2
333182,Cox6b2
333193,BC053749
333307,Trim75
333329,Cngb1b
333424,A4gnt
333433,Gpd1l
333473,Zfp36l3
333588,LOC333588
333605,Frmpd4
333639,G630014P10Rik
333669,LOC333669
333789,B3bp
333872,LOC333872
338320,Mia2
338337,Cog3
338346,Gpr21
338348,Ttc16
338349,D530005L17Rik
338350,9330129D05Rik
338351,B230333C21Rik
338352,Nell1
338353,D030022P06Rik
338354,B230208L21Rik
338355,C430014M02Rik
338359,Supv3l1
338360,B430212C06Rik
338362,Ust
338363,6030446N20Rik
338364,Trim65
338365,Slc41a2
338366,Mia3
338367,Myo1d
338368,C920005C14Rik
338369,A730055C05Rik
338370,Vgcnl1
338371,A730011L01Rik
338372,Map3k9
338375,Atp6v1g3
338403,Cndp1
338467,Morc3
338521,Fa2h
338523,A630082K20Rik
347708,Dppa1
347710,Pramel5
347711,Pramel6
347712,Pramel7
347722,Centg2
347740,2900097C17Rik
352968,D830050J10Rik
353025,Caps2
353047,Plekhm1
353130,Prss33
353148,Tas2r139
353156,Egfl7
353165,Tas2r136
353167,Tas2r123
353169,Slc2a12
353170,4932441K18Rik
353172,Gars
353187,Nr1d2
353188,Adam32
353190,Edc3
353211,A230083H22Rik
353234,Pcdha2
353235,Pcdha8
353236,Pcdhac1
353237,Pcdhac2
353242,Mrpl21
353258,Ltv1
353282,Sfmbt2
353283,Eras
353287,Mrcl
353325,Tas2r115
353326,Rtl1
353328,Muc6
353344,Opn5
353346,Gpr141
353371,Oxct2b
353499,Tmc4
353502,Hcfc1r1
353509,Cmtm1
360013,Myo18a
360216,Zranb1
373070,Mirg
373864,Col27a1
378425,Nalp12
378430,Nanos2
378431,Txlnb
378460,4632424B03Rik
378462,Morn2
378700,Rya3
378702,Serf2
378878,9130019P16Rik
378937,Lrrc24
378954,3000002C10Rik
380601,Fastkd5
380614,Pdzd6
380629,Heca
380636,Gm1550
380653,Gm872
380654,4930485B16Rik
380656,A230066D03Rik
380660,8430416H19Rik
380664,Lemd3
380669,Lin28b
380683,Sec14l3
380684,Nefh
380685,LOC380685
380686,1500041B16Rik
380694,Ccnjl
380698,Obscn
380701,4933429E10Rik
380702,Gm879
380705,Tmem102
380709,Spata22
380711,Garnl4
380712,2010305C02Rik
380713,Scarf1
380714,Rph3al
380715,MGC58818
380718,Mks1
380720,LOC380720
380726,Gm1563
380730,Gm884
380732,Gm885
380738,LOC380738
380741,Gm1567
380744,AI852640
380751,Gm887
380752,Tssc1
380753,Atxn7l1
380755,Gm889
380764,LOC380764
380765,D830013O20Rik
380768,Gm1568
380773,1810035L17Rik
380780,Serpina11
380782,Gm1571
380784,LOC380784
380785,BM948371
380787,A230065H16Rik
380792,Gm900
380794,Ighg
380795,AI324046
380797,Igh-5
380836,Mrs2l
380839,Serpinb1c
380840,BC034664
380842,Gm1574
380856,AA987161
380863,Tmem171
380878,AF067063
380882,Gm906
380889,LOC380889
380890,Gm1582
380893,Gm908
380894,LOC380894
380905,LOC380905
380912,Zfp395
380914,Gm1586
380916,Lrch1
380918,Gm912
380920,Gm1587
380921,Dgkh
380924,Olfm4
380928,Lmo7
380930,9330188P03Rik
380945,LOC380945
380950,D630005B22Rik
380955,Gm1592
380959,AU045404
380967,Tmem106c
380973,Gm920
380975,Gm921
380977,A330009N23Rik
380993,Zfp406
381000,Gm923
381022,Mll2
381034,LOC381034
381043,Gm933
381045,Ccdc58
381058,Unc93a
381059,Gm1604
381062,9030025P20Rik
381066,BC049807
381067,BC043476
381070,LOC381070
381073,Gm935
381076,LOC381076
381077,Gm938
381085,Tbc1d22b
381101,BC048355
381107,E130009J12Rik
381110,AW061290
381113,Cdkl4
381118,LOC381118
381119,Gm1611
381122,Capn13
381126,Gm944
381135,Gm947
381142,Gm949
381144,4930541O19Rik
381157,AK220484
381163,Gm953
381175,Ccdc68
381199,Tmem151
381201,Gm962
381203,Slc22a20
381204,Naaladl1
381217,Gm967
381218,4430402I18Rik
381223,E030044B06Rik
381224,Gm340
381226,Hpse2
381229,Gm969
381232,5830416P10Rik
381246,Xkr9
381259,Als2cr4
381260,Gm973
381269,Mreg
381270,March4
381272,A630095N17Rik
381273,Gm1625
381279,LOC381279
381280,6430706D22Rik
381283,C630002N23Rik
381284,E030010N08Rik
381287,A530032D15Rik
381290,Atp2b4
381291,Gm1627
381304,Gm979
381305,Rc3h1
381306,BC055324
381310,6330403A02Rik
381311,Gm980
381314,Iars2
381318,4833432M17Rik
381319,9130211I03Rik
381325,5330438I03Rik
381334,Gal3st2
381337,BC050210
381338,Lonrf2
381341,Dnahc7
381347,4930412O13Rik
381350,BC061194
381355,LOC381355
381356,5930434B04Rik
381357,LOC381357
381358,LOC381358
381364,Gm1630
381375,Dfnb59
381379,Med19
381380,9430088L24Rik
381383,BC053994
381384,A530006G24Rik
381393,4921509C19Rik
381394,LOC381394
381399,Gm1006
381400,LOC381400
381404,LOC381404
381405,Gm1008
381409,Cdh26
381410,Zfp408
381411,Gm1967
381412,LOC381412
381413,Gpr176
381426,A430048G15Rik
381434,C230057A21Rik
381450,Gm1645
381463,Nr1h5
381474,Gm1650
381476,B930007M17Rik
381483,LOC381483
381485,Trim55
381489,Rxfp1
381493,S100a17l1
381498,4930592C13Rik
381500,Naaladl2
381510,Dpy19l4
381511,Ppm2c
381522,E230008N13Rik
381524,AI427809
381529,LOC381529
381534,Ube2u
381538,Gm1027
381544,Gm1661
381549,Zfp69
381556,LOC381556
381557,LOC381557
381560,Xkr8
381564,Gm1667
381570,Oog2
381572,9430007A20Rik
381575,LOC381575
381580,Ccdc27
381582,LOC381582
381590,C87499
381591,L1td1
381597,LOC381597
381605,Tbc1d2
381622,5031410I06Rik
381626,3200001K10Rik
381627,Gm1040
381628,Gpr113
381629,0610007C21Rik
381633,Gm1673
381634,Gm1043
381644,Cep135
381651,Gm1045
381667,Gm1679
381668,2410025L10Rik
381673,A330070K13Rik
381677,Vgf
381678,Zcwpw1
381680,BC055004
381686,AW146299
381693,4930434E21Rik
381694,B3galtl
381695,BC037393
381697,Gm1683
381714,MGC58177
381716,1700015F17Rik
381738,Gm1060
381739,LOC381739
381741,Lrrc43
381742,LOC381742
381754,LOC381754
381759,BC052883
381760,Ssbp1
381765,LOC381765
381785,Gm1070
381788,LOC381788
381792,2310040G24Rik
381798,4930590J08Rik
381801,Tatdn2
381802,Tsen2
381810,Gpr92
381812,Efcab4b
381813,Prmt8
381815,LOC381815
381816,4922502D21Rik
381819,A630073D07Rik
381827,1700073E17Rik
381835,Gm1078
381845,2310014L17Rik
381853,Gipr
381854,LOC381854
381856,LOC381856
381868,Gm1082
381872,LOC381872
381876,LOC381876
381884,Slc6a16
381901,Gm1088
381903,Alg8
381907,LOC381907
381914,B230311B06Rik
381917,Dnahc3
381921,Taok2
381922,D830044I16Rik
381924,Itgad
381925,Ppapdc1a
381933,6430531B16Rik
381942,Gm1094
381948,LOC381948
381974,Mrgprg
381980,LOC381980
381986,XM_356036
381990,Gm1103
382003,Gm1698
382010,BC088983
382018,Unc13a
382030,5033428A16Rik
382034,Gse1
382036,A530010L16Rik
382038,AK122209
382045,Gpr114
382051,4833426J09Rik
382053,Es31
382056,Crtc1
382062,AB124611
382064,Gm1110
382066,Prdm10
382073,Ccdc84
382074,Foxr1
382075,Odf3l1
382077,4930535E21Rik
382079,Gm1118
382083,Snx22
382089,C030002E08Rik
382090,4922501C03Rik
382098,LOC382098
382102,LOC382102
382109,LOC382109
382111,Susd5
382112,Gm1127
382113,Slc22a14
382114,D830035M03Rik
382117,D9Ertd402e
382128,Gm1131
382133,LOC382133
382137,D630004A14Rik
382139,Gm1715
382174,LOC382174
382175,LOC382175
382193,LOC382193
382198,Gm1136
382205,Gm1716
382207,Phf16
382217,Gm1140
382221,Gm1141
382231,8030474K03Rik
382236,Brwd3
382239,Cpxcr1
382245,Tmem29
382252,A830080D01Rik
382255,Gm1720
382265,LOC382265
382271,LOC382271
382301,Sly
382371,LOC382371
382384,Gm1157
382406,Wdr51b
382423,4921506J03Rik
382543,Ankfn1
382562,Pfn4
382571,Kcnf1
382620,Tmed8
382639,LOC382639
382643,AI450948
382770,C330014B19Rik
382794,Gm1195
382813,Gm1724
382821,LOC382821
382864,Colq
382867,Zfp488
382890,A930018M24Rik
382902,LOC382902
382913,Neil2
382985,Rrm2b
383041,LOC383041
383103,LOC383103
383232,LOC383232
383260,Gm1257
383295,Ypel5
383319,LOC383319
383348,Kctd16
383368,LOC383368
383435,Gm1276
383462,LOC383462
383490,LOC383490
383491,Prdm14
383507,LOC383507
383513,Gm1292
383548,Serpinb3b
383573,Gm1302
383613,LOC383613
383678,LOC383678
383682,LOC383682
383692,LOC383692
383700,LOC383700
383709,Gm1322
383710,Gm1323
383783,Gm1335
383820,LOC383820
383848,LOC383848
384009,Glipr2
384021,LOC384021
384059,Tlr12
384061,Fndc5
384071,Slc25a34
384106,LOC384106
384185,Arl9
384214,Abhd7
384276,LOC384276
384281,2010003O18Rik
384309,Trim56
384322,Gm1396
384349,LOC384349
384410,Gm1408
384415,Gm1409
384417,Gm1410
384452,Noto
384546,LOC384546
384557,LOC384557
384572,V1rd12
384610,LOC384610
384619,BC050196
384644,LOC384644
384670,LOC384670
384695,Gm1446
384724,Gm1450
384763,Zfp667
384775,1700003H04Rik
384783,Irs2
384817,4930448N21Rik
384865,LOC384865
384962,LOC384962
385068,LOC385068
385069,LOC385069
385138,BC061237
385263,Gm1527
385308,LOC385308
385317,4930557A04Rik
385343,Rhox1
385380,Gm1538
385403,LOC385403
385413,Gm1539
385446,LOC385446
385452,Gm1540
385492,LOC385492
385493,AU015836
385499,LOC385499
385605,Rundc2a
385640,Gm1747
385643,Kng2
385649,LOC385649
385658,Gm1752
385660,LOC385660
385668,4921526F01Rik
385674,Zfp174
385737,Gm1758
386468,LOC386468
386478,LOC386478
386484,LOC386484
386486,LOC386486
386504,Gm1795
386546,LOC386546
386611,Rnf133
386649,Nsfl1c
386655,Cri2
386750,Slitrk3
386753,Dbpht2
387132,Ssxb2
387285,Hcrtr2
387314,BC023818
387334,Defb50
387340,Tas2r104
387341,Tas2r106
387342,Tas2r107
387343,Tas2r109
387344,Tas2r110
387345,Tas2r113
387346,Tas2r114
387347,Tas2r118
387348,Tas2r120
387349,Tas2r121
387351,Tas2r124
387352,Tas2r125
387353,Tas2r126
387354,Tas2r129
387355,Tas2r130
387356,Tas2r131
387510,Ifnk
387511,Tas2r134
387512,Tas2r135
387513,Tas2r138
387514,Tas2r143
387515,Tas2r144
387524,Znrf2
387609,Zhx2
394432,Ugt1a7c
394433,Ugt1a5
394436,Ugt1a1
396184,Flrt1
399510,Map4k5
399548,Scn4b
399549,H2-M10.6
399558,Flrt2
399566,Btbd6
399568,BC052040
399569,C230071H18Rik
399588,6720416L17Rik
399591,4930488E11Rik
399599,Ccdc87
399603,D330050I23Rik
402727,A730009L09Rik
402747,D630004N19Rik
402773,D030018L15Rik
403171,4930517K23Rik
403172,4930525K10Rik
403174,A930005I04Rik
403175,Tigd4
403178,Plcxd1
403180,Ccdc121
403183,4832428D23Rik
403185,4932443I19Rik
403186,B930011P16Rik
403187,Opa3
403200,4930504O13Rik
403201,5330416C01Rik
403202,A430093F15Rik
403205,E030025L21Rik
403208,9430056A22Rik
403209,B230399H06Rik
403395,Clec3a
404194,Gfral
404238,Mrgprb3
404239,Mrgprb5
404240,Mrgprb8
404242,Mrgprx1
404317,Olfr592
404318,Olfr681
404319,Olfr750
404545,Tmem16g
404634,H2afy2
406217,Bex4
406218,Panx2
406220,Krt77
406221,Krt40
407243,AI840826
407785,Ndufs6
407786,Taf9b
407788,BC051142
407790,BC064011
407793,BC039966
407800,Ecm2
407812,BC066028
407814,BC053393
407819,BC031181
407821,Znrf3
407823,Baz2b
407831,BC054438
407972,Gapdh
408022,Ccdc111
408066,BC067074
408067,9630025I21Rik
408190,Wfdc13
408193,Hshin6
414077,BC056474
414083,8030463A06Rik
414084,9030611K07Rik
414089,Gja6
414094,A930013B10Rik
414100,D830029A09Rik
414102,E230016K23Rik
414105,4732465J04Rik
414109,9830163H01Rik
414758,5830428H23Rik
414801,BC063749
415115,Neurl2
432405,LOC432405
432406,LOC432406
432407,LOC432407
432408,LOC432408
432409,LOC432409
432411,Parp14
432413,LOC432413
432415,LOC432415
432416,LOC432416
432419,LOC432419
432422,LOC432422
432424,LOC432424
432425,LOC432425
432426,LOC432426
432429,LOC432429
432436,LOC432436
432443,LOC432443
432444,LOC432444
432449,LOC432449
432450,Tcba1
432451,LOC432451
432456,LOC432456
432457,LOC432457
432459,LOC432459
432463,LOC432463
432467,Hnrph3
432471,LOC432471
432476,LOC432476
432480,Gm1553
432483,LOC432483
432486,MGC79224
432487,LOC432487
432488,LOC432488
432494,LOC432494
432500,LOC432500
432503,LOC432503
432506,LOC432506
432508,Cpsf6
432516,Myo1a
432517,LOC432517
432530,Adcy1
432531,LOC432531
432536,1700054H16Rik
432545,LOC432545
432555,LOC432555
432560,LOC432560
432562,LOC432562
432566,LOC432566
432567,LOC432567
432572,Specc1
432574,LOC432574
432575,LOC432575
432576,LOC432576
432578,4732414G09Rik
432582,E130309D14Rik
432586,LOC432586
432588,LOC432588
432589,LOC432589
432590,LOC432590
432593,LOC432593
432596,LOC432596
432597,Gm1562
432600,LOC432600
432602,LOC432602
432605,LOC432605
432609,LOC432609
432610,LOC432610
432611,Dnaic2
432612,LOC432612
432613,4933422H20Rik
432614,LOC432614
432615,LOC432615
432617,LOC432617
432619,LOC432619
432625,LOC432625
432627,LOC432627
432628,Gm1964
432635,LOC432635
432636,LOC432636
432637,LOC432637
432641,LOC432641
432644,LOC432644
432647,LOC432647
432648,LOC432648
432657,LOC432657
432658,LOC432658
432660,LOC432660
432670,LOC432670
432671,LOC432671
432674,LOC432674
432677,7420416P09Rik
432685,LOC432685
432686,LOC432686
432689,LOC432689
432690,LOC432690
432691,LOC432691
432692,LOC432692
432713,LOC432713
432727,LOC432727
432730,LOC432730
432731,Zfp187
432738,LOC432738
432740,LOC432740
432741,LOC432741
432742,LOC432742
432743,LOC432743
432744,LOC432744
432745,4930447K03Rik
432747,LOC432747
432748,LOC432748
432754,LOC432754
432762,LOC432762
432769,Zfp708
432770,LOC432770
432771,LOC432771
432777,D630045M09Rik
432779,AI595366
432781,LOC432781
432785,LOC432785
432787,LOC432787
432809,LOC432809
432812,BC052688
432814,LOC432814
432826,LOC432826
432830,LOC432830
432835,LOC432835
432836,3425401B19Rik
432839,Gprin2
432842,LOC432842
432852,LOC432852
432855,Zfhx2as
432858,LOC432858
432860,B020004C17Rik
432867,LOC432867
432868,LOC432868
432871,LOC432871
432872,LOC432872
432874,LOC432874
432876,LOC432876
432877,LOC432877
432885,LOC432885
432888,LOC432888
432901,LOC432901
432906,LOC432906
432907,LOC432907
432913,LOC432913
432915,LOC432915
432928,LOC432928
432930,LOC432930
432938,LOC432938
432942,LOC432942
432945,LOC432945
432948,LOC432948
432956,D030024E09Rik
432958,LOC432958
432961,LOC432961
432964,K230010J24Rik
432967,LOC432967
432968,LOC432968
432971,LOC432971
432973,LOC432973
432978,LOC432978
432979,LOC432979
432980,LOC432980
432982,LOC432982
432983,LOC432983
432984,LOC432984
432987,MGC54654
432989,LOC432989
432999,A930007A09Rik
433005,LOC433005
433011,LOC433011
433015,LOC433015
433019,LOC433019
433022,LOC433022
433023,LOC433023
433024,LOC433024
433045,LOC433045
433055,LOC433055
433065,LOC433065
433071,LOC433071
433077,LOC433077
433079,LOC433079
433081,LOC433081
433082,LOC433082
433088,LOC433088
433089,LOC433089
433091,Pnpla1
433092,LOC433092
433093,LOC433093
433102,LOC433102
433107,LOC433107
433109,LOC433109
433110,LOC433110
433111,LOC433111
433113,LOC433113
433114,LOC433114
433117,LOC433117
433126,LOC433126
433134,LOC433134
433138,LOC433138
433156,LOC433156
433157,LOC433157
433163,LOC433163
433165,LOC433165
433171,LOC433171
433173,LOC433173
433175,LOC433175
433176,LOC433176
433180,LOC433180
433187,LOC433187
433188,LOC433188
433191,LOC433191
433197,LOC433197
433198,LOC433198
433202,LOC433202
433206,LOC433206
433207,LOC433207
433216,LOC433216
433227,LOC433227
433228,LOC433228
433229,LOC433229
433230,LOC433230
433231,LOC433231
433237,LOC433237
433241,LOC433241
433250,LOC433250
433252,LOC433252
433253,LOC433253
433254,LOC433254
433256,Acsl5
433258,LOC433258
433280,LOC433280
433281,LOC433281
433288,LOC433288
433294,A530098C11Rik
433295,LOC433295
433310,LOC433310
433311,LOC433311
433315,LOC433315
433316,LOC433316
433322,LOC433322
433323,Sgpp2
433331,BB288505
433332,LOC433332
433335,LOC433335
433344,LOC433344
433345,LOC433345
433347,LOC433347
433348,LOC433348
433351,LOC433351
433353,LOC433353
433354,LOC433354
433365,LOC433365
433367,LOC433367
433369,LOC433369
433374,LOC433374
433375,Creg1
433379,LOC433379
433384,LOC433384
433386,4922505E12Rik
433388,LOC433388
433390,LOC433390
433394,LOC433394
433402,LOC433402
433403,LOC433403
433404,LOC433404
433405,LOC433405
433411,LOC433411
433415,LOC433415
433417,LOC433417
433420,LOC433420
433426,LOC433426
433432,LOC433432
433434,LOC433434
433436,LOC433436
433455,LOC433455
433456,4631405J19Rik
433459,LOC433459
433467,LOC433467
433470,AA467197
433473,LOC433473
433474,LOC433474
433479,LOC433479
433481,LOC433481
433485,LOC433485
433490,LOC433490
433491,LOC433491
433493,LOC433493
433494,LOC433494
433495,LOC433495
433498,LOC433498
433499,LOC433499
433501,LOC433501
433503,LOC433503
433525,LOC433525
433540,LOC433540
433542,LOC433542
433555,LOC433555
433561,LOC433561
433567,LOC433567
433569,LOC433569
433583,LOC433583
433584,LOC433584
433586,Maml3
433588,LOC433588
433601,LOC433601
433602,LOC433602
433610,LOC433610
433611,LOC433611
433619,1110001M24Rik
433620,LOC433620
433627,LOC433627
433632,LOC433632
433634,LOC433634
433635,LOC433635
433637,LOC433637
433638,I830077J02Rik
433640,LOC433640
433646,1700061I17Rik
433649,LOC433649
433656,LOC433656
433658,LOC433658
433662,LOC433662
433666,LOC433666
433667,Ankrd13c
433682,LOC433682
433683,LOC433683
433695,LOC433695
433696,LOC433696
433697,LOC433697
433698,LOC433698
433699,LOC433699
433700,Spag8
433701,LOC433701
433702,AU014645
433706,LOC433706
433707,LOC433707
433711,LOC433711
433727,LOC433727
433731,LOC433731
433740,LOC433740
433746,LOC433746
433751,LOC433751
433752,AA415398
433757,LOC433757
433758,LOC433758
433761,LOC433761
433762,LOC433762
433764,LOC433764
433766,Trim63
433773,LOC433773
433775,LOC433775
433781,LOC433781
433811,LOC433811
433812,LOC433812
433813,Pusl1
433814,LOC433814
433816,LOC433816
433823,LOC433823
433829,LOC433829
433841,LOC433841
433844,LOC433844
433855,AI506816
433859,LOC433859
433862,LOC433862
433864,Gm1040
433868,LOC433868
433871,LOC433871
433873,LOC433873
433874,LOC433874
433875,LOC433875
433878,LOC433878
433879,LOC433879
433882,LOC433882
433884,LOC433884
433886,LOC433886
433895,LOC433895
433896,LOC433896
433898,LOC433898
433899,AY616753
433904,Ociad2
433906,LOC433906
433926,Lrrc8b
433928,LOC433928
433931,Pigg
433932,LOC433932
433938,Mn1
433940,BC057022
433944,LOC433944
433945,LOC433945
433946,LOC433946
433947,LOC433947
433948,LOC433948
433951,LOC433951
433956,Heatr2
433959,LOC433959
433962,LOC433962
433963,LOC433963
433965,LOC433965
433966,5730422E09Rik
433969,LOC433969
433975,LOC433975
433987,LOC433987
433997,LOC433997
434002,LOC434002
434003,LOC434003
434005,LOC434005
434006,LOC434006
434010,LOC434010
434015,LOC434015
434018,4930533I22Rik
434053,LOC434053
434058,LOC434058
434061,LOC434061
434064,LOC434064
434065,Gm1965
434069,LOC434069
434070,LOC434070
434088,LOC434088
434089,LOC434089
434100,LOC434100
434101,LOC434101
434102,LOC434102
434123,LOC434123
434128,LOC434128
434129,LOC434129
434130,LOC434130
434131,LOC434131
434146,LOC434146
434147,LOC434147
434153,LOC434153
434154,LOC434154
434156,LOC434156
434157,LOC434157
434158,LOC434158
434165,LOC434165
434168,LOC434168
434178,BC063263
434181,LOC434181
434184,LOC434184
434197,LOC434197
434198,B130024G19Rik
434199,LOC434199
434203,Slc28a1
434204,Whdc1
434205,LOC434205
434213,LOC434213
434215,LOC434215
434218,LOC434218
434220,LOC434220
434223,Gm1966
434228,LOC434228
434231,LOC434231
434232,Iqck
434234,2610020H08Rik
434236,LOC434236
434238,LOC434238
434246,Trim72
434265,LOC434265
434271,LOC434271
434278,B020031H02Rik
434279,LOC434279
434280,LOC434280
434281,LOC434281
434282,LOC434282
434284,LOC434284
434289,LOC434289
434292,LOC434292
434300,LOC434300
434301,LOC434301
434302,LOC434302
434305,LOC434305
434308,LOC434308
434310,AY512931
434313,LOC434313
434320,LOC434320
434324,LOC434324
434325,BC033932
434326,LOC434326
434335,LOC434335
434341,AK220210
434348,LOC434348
434350,9430091E24Rik
434353,A330074K22Rik
434354,LOC434354
434357,4732419C18Rik
434359,LOC434359
434360,LOC434360
434366,LOC434366
434368,LOC434368
434372,LOC434372
434377,Zfp560
434378,7030419G21Rik
434382,LOC434382
434391,LOC434391
434392,LOC434392
434398,LOC434398
434406,LOC434406
434407,LOC434407
434408,LOC434408
434409,LOC434409
434410,LOC434410
434412,LOC434412
434413,LOC434413
434415,LOC434415
434420,LOC434420
434424,LOC434424
434427,LOC434427
434432,LOC434432
434437,LOC434437
434438,Ccdc36
434441,LOC434441
434442,LOC434442
434446,LOC434446
434456,LOC434456
434463,LOC434463
434468,LOC434468
434494,LOC434494
434519,LOC434519
434555,XM_486399
434565,LOC434565
434590,LOC434590
434598,LOC434598
434631,LOC434631
434660,LOC434660
434713,LOC434713
434756,Akap14
434769,Rhox10
434771,LOC434771
434775,LOC434775
434781,LOC434781
434784,Ldoc1
434786,LOC434786
434793,LOC434793
434794,Xlr4a
434820,LOC434820
434822,LOC434822
434823,LOC434823
434825,LOC434825
434853,LOC434853
434854,LOC434854
434871,LOC434871
434872,Usp51
435066,LOC435066
435143,LOC435143
435201,LOC435201
435219,LOC435219
435226,LOC435226
435287,LOC435287
435291,LOC435291
435303,LOC435303
435309,LOC435309
435344,LOC435344
435346,LOC435346
435362,LOC435362
435374,LOC435374
435391,LOC435391
435411,LOC435411
435443,LOC435443
435481,LOC435481
435486,LOC435486
435508,LOC435508
435511,LOC435511
435515,LOC435515
435521,LOC435521
435529,Gpr111
435536,LOC435536
435551,LOC435551
435576,LOC435576
435618,LOC435618
435625,LOC435625
435626,Rufy4
435668,LOC435668
435693,LOC435693
435719,LOC435719
435735,LOC435735
435758,LOC435758
435766,Tnni3k
435768,LOC435768
435800,LOC435800
435811,Ldlrad2
435815,LOC435815
435821,9930005F22Rik
435849,LOC435849
435882,LOC435882
435887,LOC435887
435897,LOC435897
435906,LOC435906
435908,LOC435908
435921,Clec2f
435957,LOC435957
435959,LOC435959
435965,Lrp3
436008,LOC436008
436014,LOC436014
436015,LOC436015
436018,LOC436018
436022,6030429G01Rik
436028,LOC436028
436032,LOC436032
436044,LOC436044
436046,LOC436046
436050,LOC436050
436054,LOC436054
436061,LOC436061
436090,Gpr62
436095,LOC436095
436099,LOC436099
436114,LOC436114
436156,LOC436156
436188,LOC436188
436189,LOC436189
436193,LOC436193
436198,LOC436198
436200,LOC436200
436226,LOC436226
436240,LOC436240
436244,LOC436244
436246,LOC436246
436342,LOC436342
436350,LOC436350
436351,LOC436351
436358,LOC436358
436359,LOC436359
436367,LOC436367
436390,LOC436390
436410,LOC436410
436436,LOC436436
436442,LOC436442
436449,LOC436449
436450,LOC436450
436456,LOC436456
436460,LOC436460
436474,LOC436474
436488,LOC436488
436508,LOC436508
436510,LOC436510
436511,LOC436511
436515,LOC436515
436530,LOC436530
436542,LOC436542
436548,LOC436548
436568,LOC436568
442795,E130018O15Rik
442796,A230052G05Rik
442797,6330444E15Rik
442798,9630041A04Rik
442800,D430018E03Rik
442801,Arhgef15
442802,C330011M18Rik
442803,A830005F24Rik
442804,A130066N16Rik
442805,D130007C19Rik
442809,4932416K20Rik
442810,A130023E24Rik
442813,9430025C20Rik
442814,5031438A03Rik
442815,A230065C20Rik
